0.006533 , 0.000748 
0.021250 , 0.001480 
0.043874 , 0.002193 
0.074871 , 0.002904 

0.087111 , 0.005861 
0.320066 , 0.011868 
0.699003 , 0.017398 
1.258657 , 0.023254 

0.425149 , 0.019639 
1.679960 , 0.039259 
3.903159 , 0.060168 
7.132448 , 0.077999 

1.410529 , 0.047069 
5.775814 , 0.093598 
13.310085 , 0.139411 
23.888158 , 0.185345 

3.536144 , 0.093222 
14.449422 , 0.183848 
58.815426 , 0.274036 
66.647557 , 0.362434 

